koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,label,koi_tce_delivname_q1_q17_dr24_tce,koi_tce_delivname_q1_q17_dr25_tce,depth_duration_ratio,insol_prad_ratio,stellar_luminosity_proxy
0,0,0,0,10.66489514,4.548e-05,-4.548e-05,0.308,0.15,-0.308,132.00872,0.00344,-0.00344,3.159,0.109,-0.109,292.6,13.1,-13.1,1.76,0.57,-0.23,865.0,132.15,131.05,-45.49,25.3,6014.0,190.0,-211.0,4.436,0.072,-0.217,1.021,0.333,-0.133,295.62659,49.130428,14.651,1,False,True,92.62421885906336,75.08518461069058,6269.240173999999
0,0,0,0,10.65275054,6.451e-05,-6.451e-05,0.051,0.42,-0.051,136.08994,0.00541,-0.00541,2.684,0.127,-0.127,740.7,48.8,-48.8,2.2,0.49,-0.19,737.0,69.81,48.17,-19.5,17.5,5602.0,177.0,-197.0,4.571,0.036,-0.144,0.817,0.181,-0.072,291.34998,45.172272,15.97,1,False,True,275.96860060782393,31.731803758271017,3739.2733779999994
0,1,0,0,10.643743766,5.86e-07,-5.86e-07,0.353,0.003,-0.001,134.9422857,4.63e-05,-4.63e-05,6.29783,0.00221,-0.00221,436510.0,240.0,-240.0,47.87,4.96,-4.97,675.0,49.06,18.23,-14.19,3167.9,5282.0,159.0,-159.0,4.578,0.084,-0.052,0.694,0.072,-0.072,287.71497,39.442711,14.343,0,False,True,69311.1644310557,1.024858971697118,2544.0013519999998
1,0,0,0,10.643110689,2.154e-05,-2.154e-05,1.179,0.177,-0.184,140.1691798,0.00307,-0.00307,88.1118,0.109,-0.109,316.3,19.6,-19.6,31.72,7.94,-10.92,1038.0,274.67,214.51,-171.4,153.7,5930.0,196.0,-196.0,4.084,0.364,-0.156,1.473,0.369,-0.507,285.09076,43.801754,13.615,0,False,True,3.589757517270587,8.659205275560995,12866.492970000001
0,0,0,0,10.64021008,2.695e-05,-2.695e-05,0.77,0.107,-0.54,179.77776,0.00182,-0.00182,5.4381,0.0662,-0.0662,455.3,8.4,-8.4,2.87,0.52,-0.42,963.0,203.48,102.33,-67.67,58.6,6112.0,122.0,-134.0,4.281,0.125,-0.125,1.233,0.22,-0.18,299.79645,44.08931,14.173,1,False,True,83.72407941669343,70.89893000037281,9292.006368000002
0,1,0,0,10.636305846,2.442e-06,-2.442e-06,0.398,0.003,-0.004,139.783159,0.000262,-0.000262,5.17212,0.00584,-0.00584,216060.0,218.0,-218.0,64.91,17.23,-14.09,1110.0,358.62,290.9,-170.52,1419.0,6781.0,212.0,-259.0,4.221,0.175,-0.175,1.345,0.357,-0.292,285.33444,46.309879,17.035,0,False,True,41773.964684894265,5.524880518797096,12266.998524999999
0,1,1,1,10.63624422,5.216e-05,-5.216e-05,0.978,0.041,-0.721,171.69616,0.00417,-0.00417,5.055,0.275,-0.275,231.7,9.9,-9.9,1.58,0.39,-0.12,756.0,77.02,55.29,-18.75,24.7,5834.0,157.0,-157.0,4.591,0.038,-0.161,0.774,0.188,-0.063,285.3385,46.309872,14.433,0,False,True,45.83579706512422,48.746804590630006,3495.0093840000004
0,1,1,1,10.63609504,6.914e-05,-6.914e-05,0.029,0.431,-0.029,139.7996,0.00601,-0.00601,3.48,0.155,-0.155,290.6,16.4,-16.4,1.36,0.28,-0.11,728.0,66.5,40.41,-16.73,20.9,5546.0,149.0,-149.0,4.575,0.034,-0.136,0.81,0.164,-0.07,285.33636,46.31237,15.091,0,False,True,83.50572313053934,48.89702286983612,3638.730600000001
0,0,0,0,10.62788695,8.221e-05,-8.221e-05,0.473,0.33,-0.323,137.81843,0.00608,-0.00608,4.576,0.172,-0.172,326.7,16.9,-16.9,1.87,0.6,-0.21,872.0,136.34,131.16,-43.22,22.6,6082.0,189.0,-210.0,4.445,0.072,-0.217,1.014,0.322,-0.115,292.54752,41.64296,15.401,1,False,True,71.39421516734808,72.9090519202931,6253.488072000001
0,0,0,0,10.61368712,6.192e-05,-6.192e-05,0.024,0.426,-0.024,140.85316,0.00498,-0.00498,3.498,0.144,-0.144,559.8,33.6,-33.6,2.06,0.63,-0.19,785.0,89.65,79.83,-25.95,18.9,5815.0,163.0,-204.0,4.54,0.048,-0.192,0.877,0.264,-0.083,291.40945,38.340019,15.855,1,False,True,160.034259567107,43.51939634980759,4472.485135
0,0,0,0,10.61345333,2.552e-05,-2.552e-05,0.535,0.427,-0.333,135.6898,0.00193,-0.00193,0.9829,0.0804,-0.0804,150.2,10.1,-10.1,1.77,0.29,-0.37,987.0,224.63,106.94,-92.42,20.0,5865.0,117.0,-105.0,4.163,0.182,-0.098,1.388,0.233,-0.284,289.36441,41.53323,12.824,1,False,True,152.8129486082525,126.90953281947299,11299.180559999999
0,0,0,0,10.60052083,8.867e-05,-8.867e-05,0.729,0.235,-0.503,132.98523,0.00601,-0.00601,4.509,0.187,-0.187,60.9,4.1,-4.1,1.09,0.18,-0.21,987.0,224.28,102.9,-91.98,17.4,6035.0,120.0,-132.0,4.212,0.168,-0.112,1.303,0.21,-0.257,280.24945,43.915058,12.405,1,False,True,13.506317696536327,205.76127911809255,10246.277315
0,0,1,0,10.5856758,0.000266,-0.000266,0.474,0.482,-0.277,136.9685,0.0243,-0.0243,4.911,0.81,-0.81,178.7,28.4,-28.4,1.49,0.54,-0.13,912.0,163.41,167.94,-45.64,8.1,6246.0,152.0,-217.0,4.433,0.056,-0.238,1.092,0.39,-0.097,296.64755,41.177021,13.748,0,False,True,36.38769366978341,109.67106733485414,7448.130144000002
0,1,0,0,10.581581895,1.649e-06,-1.649e-06,0.202,0.009,-0.016,183.008458,0.000119,-0.000119,6.66929,0.00948,-0.00948,112640.0,112.0,-112.0,53.19,14.8,-18.09,1098.0,342.98,301.34,-215.65,1241.4,6168.0,219.0,-241.0,4.074,0.336,-0.144,1.567,0.436,-0.533,296.62979,46.880203,13.936,0,False,True,16889.351506779356,6.448204428497756,15145.456152
0,0,0,0,10.573751447,8.488e-06,-8.488e-06,0.785,0.004,-0.586,175.067739,0.000639,-0.000639,1.7259,0.0182,-0.0182,298.9,4.3,-4.3,2.07,0.05,-0.07,844.0,120.25,13.03,-13.2,82.0,5720.0,77.0,-77.0,4.4,0.012,-0.012,1.08,0.027,-0.033,287.47852,38.22884,11.457,1,False,True,173.1849045802743,58.09175937596166,6671.808000000001
0,0,0,0,10.56137217,4.34e-05,-4.34e-05,0.963,0.01,-0.675,133.76396,0.00339,-0.00339,3.2645,0.0936,-0.0936,238.4,12.5,-12.5,2.43,0.66,-0.45,867.0,133.56,109.43,-54.29,21.7,5610.0,166.0,-166.0,4.316,0.165,-0.182,1.171,0.319,-0.213,293.57776,46.73634,14.581,1,False,True,73.02800642425902,54.96294034446899,7692.662010000001
0,0,0,0,10.55840479,8.566e-05,-8.566e-05,0.31,0.146,-0.31,136.34449,0.00678,-0.00678,3.366,0.18,-0.18,194.2,14.3,-14.3,1.41,0.2,-0.19,796.0,94.94,35.49,-28.09,14.6,5353.0,80.0,-72.0,4.358,0.137,-0.1,1.023,0.141,-0.141,293.35172,48.444641,14.531,1,False,True,57.69457584831376,67.3332855792301,5602.069736999999
1,0,0,0,10.54884842,2.154e-05,-2.154e-05,0.586,0.177,-0.184,140.3874343,0.00307,-0.00307,1.17,0.109,-0.109,501.5,19.6,-19.6,2.62,0.56,-0.34,933.0,180.465,92.7,-51.705,30.5,5774.0,157.0,-160.0,4.438,0.071,-0.128,1.0,0.246,-0.111,288.92041,46.221142,14.184,0,True,False,428.63211228024596,68.87974470238751,5774.0
0,0,0,0,10.526294577,1.783e-06,-1.783e-06,0.644,0.031,-0.045,176.522462,0.000136,-0.000136,2.5211,0.0257,-0.0257,9768.0,26.4,-26.4,8.24,1.48,-0.8,713.0,61.16,34.56,-16.93,482.3,5386.0,159.0,-159.0,4.553,0.056,-0.104,0.793,0.143,-0.077,293.87811,41.66177,15.305,1,False,True,3874.497689699857,7.422329196319272,3386.9807140000007
0,0,0,0,10.51421162,5.536e-05,-5.536e-05,0.877,0.048,-0.618,134.56738,0.00465,-0.00465,3.877,0.118,-0.118,85.4,4.5,-4.5,1.25,0.23,-0.09,943.0,187.06,91.05,-39.79,21.6,6259.0,99.0,-136.0,4.385,0.034,-0.128,1.167,0.212,-0.085,292.62747,37.860142,11.69,1,False,True,22.02733504582537,149.6478802816958,8524.063251000001
0,0,0,0,10.50682978,3.682e-06,-3.682e-06,0.407,0.074,-0.178,360.082152,0.00025,-0.00025,3.7769,0.0353,-0.0353,13356.0,45.2,-45.2,9.01,1.2,-0.7,668.0,47.21,22.62,-12.56,343.4,5127.0,185.0,-185.0,4.589,0.03,-0.09,0.782,0.104,-0.061,293.36285,39.212448,15.95,1,False,True,3536.232482662373,5.239733047754379,3135.2835480000003
0,0,0,0,10.5007712,0.0001312,-0.0001312,0.034,0.325,-0.034,135.6479,0.0117,-0.0117,14.522,0.281,-0.281,183.4,4.5,-4.5,5.68,0.38,-0.84,1378.0,852.28,172.91,-271.66,45.3,4838.0,65.0,-79.0,3.299,0.05,-0.041,4.361,0.296,-0.641,293.75836,41.871868,12.44,1,False,True,12.629113577391987,150.049269357523,92010.63699799999
0,0,0,0,10.49566303,2.661e-05,-2.661e-05,0.16,0.273,-0.16,172.79335,0.00204,-0.00204,4.7356,0.0567,-0.0567,106.1,2.4,-2.4,1.34,0.08,-0.05,1009.0,244.59,49.14,-32.26,48.7,6214.0,113.0,-87.0,4.238,0.033,-0.027,1.297,0.074,-0.054,289.34732,44.208511,10.5,1,False,True,22.404759184737056,182.52971453006379,10453.246726
0,1,0,0,10.476258265,2.88e-07,-2.88e-07,0.318,0.008,-0.002,136.5282906,2.21e-05,-2.21e-05,7.77203,0.00138,-0.00138,120210.0,17.5,-17.5,54.13,11.95,-14.59,1077.0,318.44,210.12,-168.29,8251.5,6109.0,167.0,-186.0,4.097,0.228,-0.123,1.536,0.339,-0.414,295.85443,45.892208,12.421,0,False,True,15466.999552626592,5.882874452560975,14412.939264
0,0,0,0,10.47548084,1.801e-05,-1.801e-05,0.664,0.234,-0.434,152.64165,0.00141,-0.00141,2.3024,0.051,-0.051,1070.7,29.4,-29.4,2.11,0.14,-0.07,540.0,20.15,4.66,-2.68,40.3,4463.0,88.0,-88.0,4.677,0.013,-0.04,0.611,0.041,-0.019,283.03979,48.825359,15.415,1,False,True,465.03628169028764,9.549758507223455,1666.1316229999998
0,0,0,0,10.45839865,5.78e-05,-5.78e-05,0.009,0.469,-0.009,137.65416,0.0043,-0.0043,3.154,0.126,-0.126,306.8,19.3,-19.3,1.25,0.04,-0.06,609.0,32.45,3.99,-5.41,18.6,4641.0,74.0,-83.0,4.557,0.049,-0.014,0.747,0.02,-0.04,284.99963,49.47998,14.471,1,False,True,97.2732729000403,25.959979232016618,2589.719769
0,0,0,0,10.44635944,2.434e-05,-2.434e-05,0.967,0.03,-0.691,133.27821,0.0018,-0.0018,2.749,0.122,-0.122,354.2,11.1,-11.1,2.18,0.64,-0.2,812.0,102.77,88.97,-27.75,34.4,5968.0,161.0,-179.0,4.534,0.036,-0.204,0.881,0.26,-0.081,295.2887,48.59972,14.201,1,False,True,128.8468065308088,47.14218021000907,4632.128848
0,1,0,0,10.443341795,3.126e-06,-3.126e-06,0.707,0.018,-0.018,133.62903,0.000333,-0.000333,3.94077,0.00853,-0.00853,145290.0,305.0,-305.0,44.35,13.02,-6.0,892.0,149.21,133.2,-53.78,842.1,6137.0,192.0,-235.0,4.421,0.087,-0.203,1.005,0.295,-0.136,286.2449,42.146431,16.51,0,False,True,36868.41991072305,3.3643742195180564,6198.5234249999985
0,1,1,1,10.44331991,2.287e-05,-2.287e-05,0.23,0.799,-0.23,175.4046,0.00185,-0.00185,2.743,0.505,-0.505,1159.8,64.2,-64.2,2.66,0.2,-0.27,667.0,46.94,13.93,-12.92,51.7,4947.0,148.0,-133.0,4.516,0.077,-0.056,0.802,0.059,-0.081,286.24356,42.148811,15.546,0,False,True,422.82157388932774,17.646609907289506,3181.9301880000007
0,0,0,0,10.44087398,5.113e-05,-5.113e-05,0.914,0.039,-0.62,137.97113,0.00406,-0.00406,3.743,0.122,-0.122,821.5,40.5,-40.5,3.41,0.98,-0.49,829.0,111.52,93.94,-39.18,22.2,5738.0,156.0,-173.0,4.426,0.101,-0.188,0.981,0.281,-0.141,295.164,39.201408,15.104,1,False,True,219.47629722781267,32.703802726157555,5522.027418000001
0,0,0,0,10.43547031,2.685e-05,-2.685e-05,0.174,0.257,-0.174,134.82462,0.0023,-0.0023,3.4167,0.0598,-0.0598,210.2,6.0,-6.0,1.22,0.13,-0.09,759.0,78.35,25.04,-16.97,36.7,5528.0,110.0,-110.0,4.499,0.063,-0.077,0.853,0.089,-0.067,283.00296,44.284229,13.404,1,False,True,61.5213330051415,64.22125883503374,4022.2225519999997
0,1,1,0,10.431146765,3.267e-06,-3.267e-06,1.225,1.051,-0.137,133.936337,0.000264,-0.000264,3.8853,0.0186,-0.0186,29376.0,92.0,-92.0,50.44,0.0,0.0,833.0,114.02,0.0,0.0,400.2,5780.0,157.0,-160.0,4.438,0.071,-0.128,1.0,0.246,-0.111,295.91885,41.332432,13.761,0,False,True,7560.804169355219,2.2605074888876393,5780.0
0,0,0,0,10.423677439,7.173e-06,-7.173e-06,0.005,0.299,-0.005,138.009041,0.000584,-0.000584,5.2257,0.021,-0.021,777.3,4.1,-4.1,3.72,0.67,-0.56,1012.0,247.48,124.16,-83.6,204.4,6181.0,111.0,-135.0,4.234,0.143,-0.117,1.331,0.243,-0.199,297.33307,41.891121,12.205,1,False,True,148.74559413177295,66.52686383686455,10950.018541
0,0,1,1,10.42360821,8.577e-05,-8.577e-05,0.001,0.455,-0.001,138.01504,0.00762,-0.00762,5.404,0.199,-0.199,878.3,47.8,-47.8,1.67,0.13,-0.17,515.0,16.64,4.78,-4.94,18.7,4260.0,115.0,-140.0,4.663,0.06,-0.024,0.58,0.044,-0.06,297.33563,41.89048,15.719,0,False,True,162.52772714142725,9.964065889780906,1433.0639999999999
0,0,0,0,10.42317343,8.775e-05,-8.775e-05,0.811,0.175,-0.591,135.15208,0.00674,-0.00674,2.341,0.214,-0.214,71.2,7.5,-7.5,1.07,0.15,-0.19,901.0,155.7,65.35,-57.87,11.2,5767.0,115.0,-104.0,4.287,0.162,-0.108,1.135,0.165,-0.202,288.66077,43.36808,13.455,1,False,True,30.414339848637397,145.5138826973059,7429.193574999999
1,0,0,0,10.4212788,0.0003187,-0.0003187,1.151,0.222,-0.862,140.6517,0.0239,-0.0239,28.4832,0.0,0.0,148.0,5.3,-5.3,36.9,7.8,-11.69,1235.0,549.92,358.49,-322.85,31.0,6183.0,186.0,-186.0,3.908,0.285,-0.114,2.073,0.438,-0.657,299.53748,44.71151,12.556,0,False,True,5.196045205733723,14.902980625935484,26570.385206999996
0,0,0,0,10.4188915,2.388e-05,-2.388e-05,0.856,0.051,-0.594,137.74971,0.00193,-0.00193,3.0069,0.0485,-0.0485,670.0,18.5,-18.5,3.17,0.93,-0.57,855.0,126.48,111.61,-51.22,42.1,5692.0,173.0,-173.0,4.36,0.132,-0.198,1.064,0.311,-0.191,298.01443,42.957458,14.86,1,False,True,222.82077128578558,39.899041041311975,6443.890432000001
0,0,0,0,10.41728722,6.695e-05,-6.695e-05,0.12,0.32,-0.12,137.45784,0.00485,-0.00485,4.125,0.153,-0.153,210.4,11.4,-11.4,1.64,0.24,-0.26,870.0,135.34,52.68,-44.87,20.3,5557.0,83.0,-75.0,4.288,0.162,-0.108,1.151,0.166,-0.184,288.58835,42.605659,14.746,1,False,True,51.006048240958,82.52433992418298,7361.919157
0,0,0,0,10.41572666,1.362e-05,-1.362e-05,0.682,0.176,-0.448,143.04774,0.00106,-0.00106,2.7719,0.0414,-0.0414,825.3,13.5,-13.5,3.01,0.39,-0.26,797.0,95.64,36.45,-21.35,69.3,5511.0,110.0,-160.0,4.426,0.081,-0.099,0.987,0.128,-0.085,297.79514,40.417709,14.072,1,False,True,297.7379062239236,31.77407582256617,5368.645359
0,1,0,0,10.405998015,2.515e-06,-2.515e-06,0.324,0.061,-0.075,177.197466,0.00019,-0.00019,6.5036,0.0145,-0.0145,14489.0,22.4,-22.4,11.23,2.92,-1.95,833.0,113.94,90.01,-45.01,745.2,5746.0,173.0,-173.0,4.393,0.18,-0.198,0.924,0.241,-0.16,289.23553,50.241001,15.562,0,False,True,2227.842698222108,10.146036496345815,4905.796896000001
0,1,0,0,10.4032399,2.64e-05,-2.64e-05,1.296,0.168,-0.188,138.18443,0.00214,-0.00214,23.85,0.122,-0.122,1056.2,4.8,-4.8,51.47,11.14,-12.26,1104.0,350.59,220.19,-170.58,272.8,6428.0,155.0,-194.0,4.144,0.204,-0.119,1.436,0.311,-0.342,295.91998,43.28175,13.272,0,False,True,44.28511344716505,6.8115405709823085,13255.153088
0,0,0,0,10.39986173,4.516e-05,-4.516e-05,0.757,0.009,-0.542,141.51366,0.00346,-0.00346,3.377,0.103,-0.103,275.3,13.6,-13.6,1.5,0.06,-0.11,678.0,49.86,7.44,-9.65,22.8,4963.0,79.0,-79.0,4.501,0.075,-0.025,0.826,0.032,-0.06,287.56473,44.305,14.859,1,False,True,81.52203686051618,33.239977840014774,3386.1357879999996
0,0,0,0,10.38122447,2.131e-05,-2.131e-05,0.319,0.117,-0.319,268.02421,0.00149,-0.00149,2.715,0.0552,-0.0552,801.5,21.5,-21.5,2.18,0.15,-0.1,672.0,48.37,11.58,-7.64,41.9,5095.0,101.0,-101.0,4.566,0.032,-0.052,0.78,0.055,-0.035,291.36478,37.609169,13.562,1,False,True,295.2116776384244,22.18806321648476,3099.7980000000002
0,0,0,0,10.37168928,1.477e-05,-1.477e-05,0.537,0.02,-0.478,172.61729,0.00117,-0.00117,3.035,0.0456,-0.0456,1254.9,21.2,-21.2,3.2,0.18,-0.28,720.0,63.68,11.53,-13.96,64.5,5121.0,76.0,-84.0,4.457,0.091,-0.039,0.888,0.049,-0.077,290.39322,43.363899,15.193,1,False,True,413.47597579045276,19.89999378125194,4038.133824
0,1,0,0,10.368552685,4.08e-07,-4.08e-07,0.978,0.01,-0.108,132.718439,3.26e-05,-3.26e-05,4.37878,0.00126,-0.00126,153230.0,22.7,-22.7,61.14,16.71,-9.0,845.0,120.48,96.81,-42.88,3170.1,5855.0,158.0,-175.0,4.418,0.124,-0.186,0.944,0.258,-0.139,296.0968,49.643829,14.545,0,False,True,34993.757395037566,1.9705593397029877,5217.60128
0,0,0,0,10.35857039,6.258e-05,-6.258e-05,0.074,0.373,-0.074,138.30794,0.00448,-0.00448,2.577,0.123,-0.123,273.7,21.2,-21.2,1.68,0.5,-0.22,860.0,129.28,113.22,-42.29,15.1,5893.0,158.0,-176.0,4.423,0.084,-0.196,1.02,0.305,-0.131,284.5321,43.98996,15.408,1,False,True,106.20872867336877,76.95233514741956,6131.0772
0,0,0,0,10.35586478,2.054e-05,-2.054e-05,0.178,0.282,-0.178,175.68106,0.0016,-0.0016,2.8431,0.0515,-0.0515,660.9,15.5,-15.5,1.92,0.05,-0.11,620.0,34.93,4.12,-6.0,49.5,4646.0,74.0,-83.0,4.539,0.054,-0.012,0.778,0.019,-0.044,282.45059,46.3214,14.337,1,False,True,232.4574469918585,18.192698857969347,2812.149464
0,0,0,0,10.35533116,2.087e-05,-2.087e-05,0.029,0.429,-0.029,170.93729,0.0016,-0.0016,3.1775,0.0602,-0.0602,750.6,17.4,-17.4,2.47,0.59,-0.31,777.0,86.22,62.02,-27.32,49.2,5501.0,164.0,-147.0,4.462,0.084,-0.168,0.918,0.217,-0.117,288.9942,41.633282,15.018,1,False,True,236.22337176290424,34.90686845875771,4635.824724
0,0,0,0,10.35078415,4.721e-05,-4.721e-05,0.79,0.043,-0.551,133.71163,0.00378,-0.00378,6.253,0.119,-0.119,273.1,8.5,-8.5,1.97,0.31,-0.27,842.0,119.01,48.73,-35.39,36.5,5534.0,82.0,-74.0,4.338,0.138,-0.103,1.08,0.165,-0.15,288.77103,40.664181,14.659,1,False,True,43.675028998076286,60.411136847138664,6454.8576
0,0,0,0,10.34973276,2.951e-05,-2.951e-05,0.905,0.043,-0.624,174.06193,0.00233,-0.00233,4.4859,0.0722,-0.0722,119.0,2.8,-2.8,1.44,0.04,-0.05,930.0,177.25,24.08,-24.09,44.5,6003.0,96.0,-108.0,4.303,0.018,-0.014,1.109,0.036,-0.04,295.22644,50.558979,11.811,1,False,True,26.52755823189143,123.09019229847758,7382.975643
0,1,1,0,10.3482112,0.0001013,-0.0001013,0.093,0.3991,-0.093,136.63763,0.0071,-0.0071,2.089,0.561,-0.561,255.1,88.2,-88.2,1.29,0.47,-0.11,724.0,64.97,73.01,-16.14,8.4,5383.0,184.0,-150.0,4.543,0.038,-0.038,0.822,0.298,-0.068,296.52243,43.363369,15.911,0,True,False,122.1157864452913,50.364302043176714,3637.206972
0,0,0,0,10.3392408,1.722e-05,-1.722e-05,0.15,0.266,-0.15,170.38549,0.00123,-0.00123,3.075,0.0456,-0.0456,1184.6,25.6,-25.6,2.98,0.23,-0.15,777.0,86.46,20.29,-15.32,51.4,5730.0,90.0,-136.0,4.545,0.021,-0.052,0.87,0.067,-0.042,298.34833,47.49123,15.282,1,False,True,385.2356470778383,29.013413082747284,4337.037
0,1,0,0,10.328035714,3.762e-06,-3.762e-06,0.281,0.04,-0.064,174.581054,0.000306,-0.000306,7.7915,0.0272,-0.0272,16918.0,31.8,-31.8,13.28,3.64,-2.41,843.0,119.31,98.49,-48.58,636.8,5627.0,169.0,-169.0,4.359,0.18,-0.18,1.024,0.28,-0.186,287.69675,38.886452,15.646,0,False,True,2171.340284753862,8.984186070467917,5900.337152
0,0,0,0,10.32736351,8.193e-05,-8.193e-05,0.754,0.208,-0.511,139.37228,0.00606,-0.00606,1.889,0.195,-0.195,126.9,15.3,-15.3,1.25,0.2,-0.1,838.0,116.56,48.47,-23.4,9.7,5757.0,78.0,-86.0,4.431,0.054,-0.126,1.017,0.161,-0.08,291.77164,47.5299,14.5,1,False,True,67.1783657075883,93.24792540165969,5954.401772999999
0,1,1,0,10.31872301,2.846e-05,-2.846e-05,1.215,59.52,-0.463,173.31543,0.00224,-0.00224,3.836,0.121,-0.121,871.7,26.4,-26.4,28.59,8.61,-3.69,876.0,139.26,125.69,-46.77,38.2,5927.0,176.0,-193.0,4.409,0.084,-0.196,1.06,0.319,-0.137,291.84891,37.713501,15.065,0,False,True,227.2418594260012,4.870933722597631,6659.577200000001
0,1,1,0,10.31453308,1.882e-05,-1.882e-05,1.276,54.13,-0.121,132.53723,0.0017,-0.0017,3.6641,0.0637,-0.0637,2004.1,33.3,-33.3,29.6,5.45,-3.64,885.0,144.83,86.21,-47.37,71.6,6335.0,208.0,-208.0,4.455,0.15,-0.15,0.837,0.154,-0.103,295.30209,40.069801,15.295,0,False,True,546.955446915901,4.892905240104553,4438.104615
0,0,0,0,10.31282204,3.011e-05,-3.011e-05,0.061,0.365,-0.061,133.53528,0.0024,-0.0024,2.0138,0.0694,-0.0694,137.6,6.9,-6.9,0.59,0.04,-0.06,443.0,9.07,2.04,-2.27,22.0,3846.0,77.0,-84.0,4.738,0.052,-0.024,0.503,0.032,-0.048,290.3815,43.292988,12.925,1,False,True,68.32849919133022,15.372855300245254,973.0726139999999
0,0,0,0,10.31174786,1.226e-05,-1.226e-05,0.747,0.089,-0.528,134.07991,0.001,-0.001,3.1818,0.0314,-0.0314,275.9,3.6,-3.6,1.34,0.09,-0.05,634.0,38.13,8.66,-5.75,81.7,4900.0,98.0,-98.0,4.602,0.017,-0.049,0.741,0.048,-0.03,281.48273,47.208031,11.492,1,False,True,86.71189681567137,28.455202645371163,2690.4969
0,0,0,0,10.3108232,0.0001066,-0.0001066,0.129,0.321,-0.129,141.5114,0.00748,-0.00748,5.617,0.222,-0.222,204.0,17.1,-17.1,1.27,0.36,-0.13,786.0,90.1,76.46,-24.86,14.0,5708.0,152.0,-169.0,4.521,0.05,-0.2,0.893,0.259,-0.086,288.11606,42.440418,15.619,1,False,True,36.31831292178869,70.94482602769604,4551.838892000001
0,1,0,0,10.306982793,8.65e-07,-8.65e-07,0.564,0.003,-0.004,143.7331641,6.95e-05,-6.95e-05,11.4277,0.00381,-0.00381,341790.0,103.0,-103.0,81.21,21.75,-21.75,960.0,200.8,158.38,-104.35,3691.9,5912.0,160.0,-160.0,4.225,0.258,-0.172,1.217,0.326,-0.326,292.26981,37.6982,13.545,0,False,True,29908.90293681993,2.4726018658711757,8756.198168
0,0,0,0,10.30401132,1.835e-05,-1.835e-05,0.017,0.363,-0.017,138.50377,0.00145,-0.00145,4.2246,0.0419,-0.0419,316.1,6.0,-6.0,1.84,0.12,-0.12,849.0,122.98,28.0,-22.94,53.8,5657.0,113.0,-101.0,4.364,0.055,-0.045,1.046,0.068,-0.068,297.11511,41.909142,13.709,1,False,True,74.82363423196654,66.83692019732598,6189.414212000001
0,1,0,0,10.303356001,8.21e-07,-8.21e-07,0.364,0.004,-0.003,137.1682892,6.54e-05,-6.54e-05,5.98633,0.00359,-0.00359,520070.0,223.0,-223.0,69.66,16.33,-10.91,787.0,90.76,65.02,-32.93,2039.1,5497.0,166.0,-149.0,4.423,0.149,-0.182,0.9,0.211,-0.141,290.59256,44.206589,15.177,0,False,True,86876.25191457005,1.3028997803201297,4452.570000000001
0,0,0,0,10.30067919,9.16e-05,-9.16e-05,0.004,0.452,-0.004,142.74251,0.00693,-0.00693,4.885,0.207,-0.207,271.8,17.2,-17.2,2.2,0.37,-0.38,1015.0,251.55,120.62,-91.38,16.4,6157.0,123.0,-123.0,4.224,0.149,-0.108,1.33,0.225,-0.225,292.47971,38.514919,15.319,1,False,True,55.63970201848475,114.34085711779221,10891.117300000002
0,1,1,0,10.29767658,3.297e-05,-3.297e-05,1.194,15.05,-0.126,131.73374,0.00294,-0.00294,6.649,0.129,-0.129,655.5,13.1,-13.1,39.14,5.69,-8.55,1022.0,258.09,99.1,-108.66,57.0,5671.0,76.0,-76.0,4.075,0.189,-0.081,1.608,0.234,-0.351,289.79907,38.555061,14.565,0,False,True,98.58623874473774,6.594021292947846,14663.300544000002
0,0,0,0,10.29674097,3.592e-05,-3.592e-05,0.298,0.146,-0.298,132.19453,0.00319,-0.00319,2.7292,0.0753,-0.0753,1011.8,35.2,-35.2,5.75,0.95,-1.3,1129.0,384.86,165.5,-166.47,31.3,6068.0,82.0,-82.0,4.04,0.182,-0.112,1.797,0.295,-0.406,297.58313,41.952431,15.767,1,False,True,370.731214007323,66.93216227266743,19594.840211999996
0,0,0,0,10.290994129,1.004e-06,-1.004e-06,0.049,0.01,-0.049,137.0220594,8.17e-05,-8.17e-05,4.28889,0.00281,-0.00281,9655.7,8.9,-8.9,13.43,2.01,-3.02,996.0,233.08,92.1,-100.23,1245.7,5803.0,78.0,-78.0,4.134,0.201,-0.093,1.373,0.206,-0.308,288.25458,43.704868,14.221,1,False,True,2251.3279073774547,17.355173689115887,10939.403587
